,id,product_quality,staff_service,queues_checkout,assortment_availability,store_cleanliness,other_problem,label_status,label_error
2037,476014,False,True,True,False,False,True,True,
2038,476229,False,False,False,False,True,False,True,
2039,476802,False,True,False,False,False,True,True,
2040,476852,True,False,False,False,False,False,True,
2041,476892,False,True,False,False,False,False,True,
2042,477019,False,False,False,False,False,True,True,
2043,477446,False,False,False,False,False,True,True,
2044,477625,True,False,True,True,False,False,True,
2045,478310,False,True,False,False,False,False,True,
2046,478632,True,True,False,False,False,True,True,
2047,478715,False,False,False,True,False,False,True,
2048,478829,False,False,True,False,False,True,True,
2049,479015,True,True,False,False,False,False,True,
2050,479020,False,False,False,False,False,True,True,
2051,479041,True,True,False,False,False,True,True,
2052,479072,True,False,False,True,False,False,True,
2053,479380,False,False,False,True,False,False,True,
2054,479690,False,True,True,False,False,False,True,
2055,479931,False,True,False,False,False,True,True,
2056,480132,False,True,False,False,False,True,True,
2057,480218,True,True,False,False,False,False,True,
2058,480645,True,False,True,False,False,False,True,
2059,480827,False,True,False,False,False,True,True,
2060,481412,True,False,False,False,False,False,True,
2061,481568,True,True,True,False,True,False,True,
2062,481702,True,True,False,False,True,True,True,
2063,481982,True,False,False,False,False,False,True,
2064,481990,True,False,False,False,False,False,True,
2065,482684,False,True,False,False,False,False,True,
2066,482788,False,True,True,True,False,False,True,
2067,482820,False,True,True,False,False,False,True,
2068,482887,True,False,False,False,True,False,True,
2069,482974,False,True,False,False,True,False,True,
2070,483405,False,True,False,False,False,True,True,
2071,483681,True,True,True,False,False,False,True,
2072,483908,False,False,False,False,False,True,True,
2073,483988,True,False,False,False,True,False,True,
2074,484204,False,True,False,False,False,False,True,
2075,484526,False,True,False,False,False,False,True,
2076,484539,False,False,False,True,True,True,True,
2077,484594,False,False,False,False,True,False,True,
2078,484922,False,False,False,False,True,True,True,
2079,484969,False,True,False,False,False,True,True,
2080,485388,True,False,False,False,False,False,True,
2081,485909,False,True,False,True,False,False,True,
2082,485952,False,True,False,False,True,False,True,
2083,486134,False,False,True,False,True,True,True,
2084,486357,False,False,False,True,True,False,True,
2085,487213,False,False,False,False,False,True,True,
2086,487400,False,False,True,False,False,True,True,
2087,487903,False,True,False,False,False,False,True,
2088,488723,False,False,True,False,False,True,True,
2089,488882,True,True,False,False,False,True,True,
2090,488999,False,False,True,False,False,True,True,
2091,489060,False,True,False,False,False,False,True,
2092,489377,False,True,False,False,False,False,True,
2093,489388,False,False,False,True,False,True,True,
2094,489503,False,False,False,False,False,True,True,
2095,490112,False,False,True,False,False,True,True,
2096,490113,True,True,False,False,False,False,True,
2097,490419,False,True,True,False,False,False,True,
2098,490724,False,False,True,False,False,True,True,
2099,491156,False,False,False,True,False,False,True,
2100,492013,False,True,True,False,False,True,True,
2101,492058,True,False,True,False,False,False,True,
2102,492062,False,True,False,False,False,False,True,
2103,492364,False,True,True,False,False,False,True,
2104,492469,False,True,False,False,False,False,True,
2105,492489,True,False,False,False,False,False,True,
2106,492616,False,False,False,False,False,False,True,
2107,492639,False,True,False,False,True,False,True,
2108,492772,False,True,False,False,False,False,True,
2109,493168,False,True,True,False,False,True,True,
2110,493440,False,False,False,False,False,True,True,
2111,493442,True,False,True,True,False,False,True,
2112,493615,False,True,False,False,False,False,True,
2113,493689,False,True,True,False,False,False,True,
2114,493748,False,True,False,True,False,False,True,
2115,494161,True,True,True,False,False,False,True,
2116,494608,False,False,False,True,False,False,True,
2117,494663,True,True,False,False,False,False,True,
2118,494729,True,False,True,False,False,False,True,
2119,494771,True,True,True,False,False,False,True,
2120,494931,False,False,False,True,False,False,True,
2121,495055,True,True,True,False,False,False,True,
2122,495688,False,True,True,False,False,False,True,
2123,496183,True,False,False,False,True,False,True,
2124,496313,True,True,False,False,False,False,True,
2125,496687,False,True,True,False,False,True,True,
2126,496879,True,True,False,False,False,False,True,
2127,496973,False,True,False,False,False,False,True,
2128,497541,False,True,False,False,False,False,True,
2129,497759,False,True,False,False,False,False,True,
2130,497880,True,False,False,False,False,True,True,
2131,498295,False,True,False,False,False,False,True,
2132,498720,True,False,False,False,False,False,True,
2133,498743,False,False,True,False,False,False,True,
2134,499472,True,False,False,False,False,False,True,
2135,499891,False,False,False,True,True,False,True,
